policy_id,customer_id,product_id,year,premium,interest_rate,age,income,risk_score,retirement_horizon,product_type,risk_level,avg_return,fee_percent,liquidity
763,657,3,2015,2000.0,0.25,40,29862.533623936662,6,15,indexed,medium,0.05,0.015,medium
764,935,3,2017,40268.171160423924,1.0,45,75894.78434110613,2,23,indexed,medium,0.05,0.015,medium
765,90,3,2018,28627.545919526867,2.0,40,84044.77560831347,7,20,indexed,medium,0.05,0.015,medium
766,964,1,2023,11699.29504870763,5.0,35,67549.29438107973,3,22,fixed,low,0.03,0.01,low
767,311,1,2020,17181.551506029,0.25,49,71786.98754756305,9,10,fixed,low,0.03,0.01,low
768,557,1,2018,13631.235257935667,2.0,25,94196.56372153998,9,1,fixed,low,0.03,0.01,low
769,972,3,2015,35425.47211374117,0.25,26,25115.15746121425,6,10,indexed,medium,0.05,0.015,medium
770,257,1,2022,5801.228357290711,3.0,46,89329.114523148,4,5,fixed,low,0.03,0.01,low
771,533,1,2016,21144.760588187793,0.5,72,65108.676891441,4,2,fixed,low,0.03,0.01,low
772,979,1,2022,18914.721574351523,3.0,52,58678.90002205045,2,7,fixed,low,0.03,0.01,low
773,533,3,2020,28268.386307091143,0.25,72,65108.676891441,4,2,indexed,medium,0.05,0.015,medium
774,52,3,2022,18959.90772275305,3.0,67,83898.44269729992,5,19,indexed,medium,0.05,0.015,medium
775,338,3,2020,2417.9112334456477,0.25,55,76775.24287818461,8,39,indexed,medium,0.05,0.015,medium
776,171,1,2019,17488.821653575593,2.5,56,40695.347982430845,5,29,fixed,low,0.03,0.01,low
777,948,2,2019,10278.37782056675,2.5,25,68174.53869949149,8,19,variable,high,0.07,0.025,high
778,67,1,2024,20795.795465565607,5.25,73,40275.51027434961,2,29,fixed,low,0.03,0.01,low
779,625,1,2024,34341.770365203265,5.25,68,45571.673005082266,9,19,fixed,low,0.03,0.01,low
780,300,3,2022,2605.7475576772194,3.0,47,74322.213961622,1,21,indexed,medium,0.05,0.015,medium
781,672,3,2021,11997.772646000962,0.25,33,69017.1373297683,2,31,indexed,medium,0.05,0.015,medium
782,778,1,2022,14473.07046216503,3.0,35,65908.59623443564,8,21,fixed,low,0.03,0.01,low
783,832,1,2022,16183.689045867886,3.0,71,56026.29774102075,1,4,fixed,low,0.03,0.01,low
784,232,2,2021,27401.25664105244,0.25,41,74899.82839228165,1,12,variable,high,0.07,0.025,high
785,975,2,2016,18264.555824386123,0.5,26,87843.28010442764,6,27,variable,high,0.07,0.025,high
786,837,3,2023,24158.027257204452,5.0,40,40900.22704226719,5,38,indexed,medium,0.05,0.015,medium
787,68,2,2021,13742.269562682237,0.25,62,88371.133727837,6,33,variable,high,0.07,0.025,high
788,506,2,2020,22299.243454179374,0.25,71,75506.28421039294,3,11,variable,high,0.07,0.025,high
789,28,3,2023,27777.97630877715,5.0,65,82039.13394794849,4,23,indexed,medium,0.05,0.015,medium
790,949,2,2015,12677.004502629115,0.25,71,96599.1933950842,3,2,variable,high,0.07,0.025,high
791,628,1,2016,27813.58119806515,0.5,59,64769.61622727862,7,26,fixed,low,0.03,0.01,low
792,51,2,2015,20523.727687275685,0.25,57,51125.28970279019,1,10,variable,high,0.07,0.025,high
793,693,3,2024,30454.602404822526,5.25,69,91942.41068580502,3,10,indexed,medium,0.05,0.015,medium
794,260,1,2017,17985.800999230265,1.0,32,78152.36553600414,4,29,fixed,low,0.03,0.01,low
795,591,2,2019,23812.44655162099,2.5,32,20000.0,7,32,variable,high,0.07,0.025,high
796,785,1,2015,19593.9376832147,0.25,41,62765.96233599822,9,31,fixed,low,0.03,0.01,low
797,620,1,2018,19037.87737959421,2.0,68,20000.0,6,5,fixed,low,0.03,0.01,low
798,963,2,2022,22589.304282256897,3.0,67,62223.66286714489,6,1,variable,high,0.07,0.025,high
799,586,2,2020,25368.074692249036,0.25,30,46942.252836018684,3,10,variable,high,0.07,0.025,high
800,687,3,2015,7504.350880759948,0.25,74,51984.207100410196,8,12,indexed,medium,0.05,0.015,medium
801,184,3,2015,34336.33608817878,0.25,55,30540.27224516489,3,32,indexed,medium,0.05,0.015,medium
802,23,1,2017,2000.0,1.0,68,62662.13804927926,8,31,fixed,low,0.03,0.01,low
803,786,3,2024,13151.87890261104,5.25,26,49915.58072155681,8,4,indexed,medium,0.05,0.015,medium
804,129,1,2022,19057.309292350994,3.0,48,90266.8900427894,1,12,fixed,low,0.03,0.01,low
805,291,1,2022,24123.55969085948,3.0,25,74710.48508250195,1,10,fixed,low,0.03,0.01,low
806,832,3,2017,35761.72527741379,1.0,71,56026.29774102075,1,4,indexed,medium,0.05,0.015,medium
807,501,3,2021,2000.0,0.25,30,38702.831905400955,2,38,indexed,medium,0.05,0.015,medium
808,186,3,2017,14923.058716102893,1.0,66,27991.928764842603,5,27,indexed,medium,0.05,0.015,medium
809,479,2,2018,2000.0,2.0,72,84827.84662626378,4,36,variable,high,0.07,0.025,high
810,571,1,2023,20316.21973910248,5.0,59,55297.47334901777,4,24,fixed,low,0.03,0.01,low
811,492,1,2018,22716.835845000307,2.0,62,117684.64553147292,2,26,fixed,low,0.03,0.01,low
812,513,1,2017,35907.95742171253,1.0,59,45930.14236693627,6,9,fixed,low,0.03,0.01,low
813,643,3,2019,21206.347608934542,2.5,59,40634.63629262699,9,13,indexed,medium,0.05,0.015,medium
814,67,3,2021,30440.251294423797,0.25,73,40275.51027434961,2,29,indexed,medium,0.05,0.015,medium
815,805,3,2019,25838.37081539059,2.5,37,51159.863360791926,7,19,indexed,medium,0.05,0.015,medium
816,467,3,2018,15647.518029948318,2.0,50,34264.774106945275,4,12,indexed,medium,0.05,0.015,medium
817,285,3,2022,5910.392532079606,3.0,73,39190.90068772144,2,20,indexed,medium,0.05,0.015,medium
818,601,2,2018,22750.022982918108,2.0,73,97799.89794641032,5,9,variable,high,0.07,0.025,high
819,417,3,2016,5078.979828546362,0.5,59,68734.87081566964,5,22,indexed,medium,0.05,0.015,medium
820,100,1,2024,32952.07072669644,5.25,61,81788.438489801,7,38,fixed,low,0.03,0.01,low
821,189,3,2020,18379.37897963176,0.25,33,92367.62657695671,8,21,indexed,medium,0.05,0.015,medium
822,989,1,2016,31951.774115114164,0.5,71,84658.42190094493,2,3,fixed,low,0.03,0.01,low
823,890,3,2017,15197.855658676006,1.0,74,38700.023497817005,4,9,indexed,medium,0.05,0.015,medium
824,858,3,2015,22688.50786400992,0.25,30,44417.6405927464,9,31,indexed,medium,0.05,0.015,medium
825,388,1,2019,22093.488573346887,2.5,48,56560.56787414651,6,28,fixed,low,0.03,0.01,low
826,241,1,2023,19549.55881989076,5.0,28,95630.73363934089,5,34,fixed,low,0.03,0.01,low
827,782,1,2016,15673.40486603408,0.5,46,70225.06557079148,2,26,fixed,low,0.03,0.01,low
828,731,1,2021,23924.560184705202,0.25,59,70776.62445584117,7,10,fixed,low,0.03,0.01,low
829,417,2,2019,10738.367365167916,2.5,59,68734.87081566964,5,22,variable,high,0.07,0.025,high
830,918,1,2016,7905.646710409414,0.5,56,51996.12997971255,7,16,fixed,low,0.03,0.01,low
831,176,3,2022,32428.26893326828,3.0,70,28411.700210138795,9,15,indexed,medium,0.05,0.015,medium
832,387,3,2020,27271.679888921004,0.25,35,56565.648668075584,8,37,indexed,medium,0.05,0.015,medium
833,471,2,2018,20658.9160860224,2.0,55,46578.491461869125,3,21,variable,high,0.07,0.025,high
834,853,1,2018,36651.423825437814,2.0,61,77517.52923997569,1,25,fixed,low,0.03,0.01,low
835,233,3,2016,17322.34481275155,0.5,73,41533.32111262424,6,32,indexed,medium,0.05,0.015,medium
836,663,2,2017,33227.03219988979,1.0,69,51304.50140532797,7,23,variable,high,0.07,0.025,high
837,452,3,2021,21755.740849258218,0.25,64,54378.64724117268,2,18,indexed,medium,0.05,0.015,medium
838,277,2,2017,9752.492499236098,1.0,44,80723.82988783822,4,3,variable,high,0.07,0.025,high
839,229,2,2019,38480.4019177085,2.5,64,20000.0,3,15,variable,high,0.07,0.025,high
840,171,1,2024,29907.108466240854,5.25,56,40695.347982430845,5,29,fixed,low,0.03,0.01,low
841,735,2,2020,18789.789689904355,0.25,46,51359.12470051731,9,5,variable,high,0.07,0.025,high
842,213,3,2020,27271.712595339493,0.25,37,42819.449222625815,9,23,indexed,medium,0.05,0.015,medium
843,282,3,2018,15962.965660020931,2.0,69,72661.89869410754,5,17,indexed,medium,0.05,0.015,medium
844,41,1,2020,28291.49035059542,0.25,74,73652.7216713741,3,15,fixed,low,0.03,0.01,low
845,122,1,2017,2000.0,1.0,74,49570.287092884646,1,1,fixed,low,0.03,0.01,low
846,227,2,2021,9801.986663054064,0.25,49,78235.30645684006,5,12,variable,high,0.07,0.025,high
847,294,1,2021,29792.597442869628,0.25,41,70397.26879599625,3,6,fixed,low,0.03,0.01,low
848,600,3,2018,17503.444617810805,2.0,46,77890.60434777034,8,27,indexed,medium,0.05,0.015,medium
849,267,3,2016,22075.42294888742,0.5,27,56593.980689787466,2,37,indexed,medium,0.05,0.015,medium
850,541,1,2021,6532.143378845654,0.25,36,47646.45022476806,2,11,fixed,low,0.03,0.01,low
851,759,1,2017,38478.66995702103,1.0,52,67312.97173311809,3,6,fixed,low,0.03,0.01,low
852,828,1,2015,31905.296437176767,0.25,40,80150.14789653305,2,28,fixed,low,0.03,0.01,low
853,451,2,2016,17993.147816246703,0.5,44,97037.63783867744,9,10,variable,high,0.07,0.025,high
854,449,2,2024,15953.041431366737,5.25,33,56990.71200353853,2,15,variable,high,0.07,0.025,high
855,756,3,2023,30296.04361419693,5.0,47,66020.47208327123,1,10,indexed,medium,0.05,0.015,medium
856,61,2,2022,39824.70450168928,3.0,50,54778.118030748476,2,6,variable,high,0.07,0.025,high
857,502,2,2020,29537.602558113536,0.25,73,44115.66002771133,9,11,variable,high,0.07,0.025,high
858,147,2,2020,41718.026673966015,0.25,54,44613.799510161305,6,23,variable,high,0.07,0.025,high
859,686,2,2015,10776.48670938082,0.25,42,55053.44533844355,2,22,variable,high,0.07,0.025,high
860,945,3,2016,11806.131695012093,0.5,35,68854.40550385286,5,31,indexed,medium,0.05,0.015,medium
861,790,1,2018,8110.588819466513,2.0,35,85133.71611804202,7,26,fixed,low,0.03,0.01,low
862,334,3,2017,24417.606496494795,1.0,39,76363.45600728234,6,13,indexed,medium,0.05,0.015,medium
863,881,2,2015,21756.0354980437,0.25,43,87329.45684686718,6,27,variable,high,0.07,0.025,high
864,953,1,2022,18480.48876528014,3.0,26,59640.71423085688,6,8,fixed,low,0.03,0.01,low
865,891,1,2021,28092.586281232987,0.25,42,31355.02689560214,6,13,fixed,low,0.03,0.01,low
866,142,1,2018,32323.286052146643,2.0,64,49928.867483652546,3,12,fixed,low,0.03,0.01,low
867,44,3,2023,4743.37590713158,5.0,53,78451.27033696284,1,10,indexed,medium,0.05,0.015,medium
868,144,1,2018,14030.279720988845,2.0,70,61539.079804510904,9,13,fixed,low,0.03,0.01,low
869,865,3,2015,28201.4359412306,0.25,29,59747.12375316441,6,14,indexed,medium,0.05,0.015,medium
870,333,3,2024,15322.61316141418,5.25,43,25836.298613668187,5,28,indexed,medium,0.05,0.015,medium
871,998,2,2015,12017.939236418459,0.25,65,47031.7284999432,5,9,variable,high,0.07,0.025,high
872,497,2,2015,30185.374276503946,0.25,49,67466.48288995525,6,35,variable,high,0.07,0.025,high
873,396,1,2015,7104.9993027601995,0.25,41,50987.5743185021,3,18,fixed,low,0.03,0.01,low
874,55,1,2018,16984.20192208895,2.0,64,37354.34489045438,7,3,fixed,low,0.03,0.01,low
875,307,2,2015,23286.440258048086,0.25,63,61218.581876987206,2,8,variable,high,0.07,0.025,high
876,870,3,2016,14261.800860898813,0.5,47,69374.99568630572,5,37,indexed,medium,0.05,0.015,medium
877,423,3,2018,27831.55656013175,2.0,42,43965.899147020544,2,36,indexed,medium,0.05,0.015,medium
878,417,2,2021,14311.23024802631,0.25,59,68734.87081566964,5,22,variable,high,0.07,0.025,high
879,673,3,2016,34086.19493445919,0.5,63,26724.93609936016,9,34,indexed,medium,0.05,0.015,medium
880,797,2,2022,18742.537025042275,3.0,30,83860.77169189416,9,16,variable,high,0.07,0.025,high
881,325,2,2021,26712.701367053534,0.25,37,42212.960138415845,8,7,variable,high,0.07,0.025,high
882,710,1,2023,27460.239529828163,5.0,33,47330.52428898685,1,20,fixed,low,0.03,0.01,low
883,671,1,2020,13724.599972559274,0.25,55,70132.08055003968,1,37,fixed,low,0.03,0.01,low
884,80,2,2018,2000.0,2.0,53,20967.856129196945,2,32,variable,high,0.07,0.025,high
885,31,1,2020,23607.55754663835,0.25,43,55306.81324906874,4,7,fixed,low,0.03,0.01,low
886,985,2,2018,20722.883471248693,2.0,57,66491.3506974828,2,12,variable,high,0.07,0.025,high
887,112,3,2021,25558.260275751272,0.25,36,66995.95454507245,6,9,indexed,medium,0.05,0.015,medium
888,558,3,2023,17734.72527617162,5.0,46,56625.5564360546,8,30,indexed,medium,0.05,0.015,medium
889,865,3,2017,15695.723011992843,1.0,29,59747.12375316441,6,14,indexed,medium,0.05,0.015,medium
890,717,3,2017,40084.730109817,1.0,66,47185.365044711136,6,28,indexed,medium,0.05,0.015,medium
891,564,2,2016,5276.459384892223,0.5,66,60034.68713484902,2,11,variable,high,0.07,0.025,high
892,650,3,2015,27339.504783642384,0.25,72,68587.00470844944,2,28,indexed,medium,0.05,0.015,medium
893,472,3,2015,14253.98141816609,0.25,74,57415.094840949634,4,23,indexed,medium,0.05,0.015,medium
894,74,3,2017,16642.21382259578,1.0,68,47507.9818646332,2,6,indexed,medium,0.05,0.015,medium
895,553,3,2021,16828.97167426034,0.25,58,64661.853050295744,6,12,indexed,medium,0.05,0.015,medium
896,479,2,2023,11965.657258287429,5.0,72,84827.84662626378,4,36,variable,high,0.07,0.025,high
897,589,3,2016,25712.242102362394,0.5,38,107603.80277509539,3,30,indexed,medium,0.05,0.015,medium
898,387,1,2021,33906.43595949958,0.25,35,56565.648668075584,8,37,fixed,low,0.03,0.01,low
899,699,1,2015,24700.136612466616,0.25,68,90663.2823337086,2,1,fixed,low,0.03,0.01,low
900,882,1,2016,21033.81996212095,0.5,62,58962.69666388879,9,21,fixed,low,0.03,0.01,low
901,564,1,2020,10135.595009007535,0.25,66,60034.68713484902,2,11,fixed,low,0.03,0.01,low
902,930,1,2019,25168.25265824451,2.5,55,65941.11542983819,5,30,fixed,low,0.03,0.01,low
903,433,1,2022,41563.496317292986,3.0,62,60679.352247029645,9,14,fixed,low,0.03,0.01,low
904,412,2,2016,16193.053762049076,0.5,41,110075.92454537548,7,29,variable,high,0.07,0.025,high
905,467,1,2015,16240.164206481339,0.25,50,34264.774106945275,4,12,fixed,low,0.03,0.01,low
906,599,3,2021,14389.108690190027,0.25,29,70789.07884712263,7,7,indexed,medium,0.05,0.015,medium
907,621,1,2020,15105.857655055795,0.25,39,66660.24094232515,2,16,fixed,low,0.03,0.01,low
908,992,2,2022,2000.0,3.0,69,20000.0,8,26,variable,high,0.07,0.025,high
909,909,1,2022,24050.35385855713,3.0,43,44830.74075400262,2,14,fixed,low,0.03,0.01,low
910,737,3,2016,11544.478236453862,0.5,35,93341.24872284352,2,30,indexed,medium,0.05,0.015,medium
911,994,3,2022,3897.368812081999,3.0,44,86669.76999010135,5,23,indexed,medium,0.05,0.015,medium
912,993,2,2020,27531.89949732549,0.25,46,43506.002792864165,6,2,variable,high,0.07,0.025,high
913,248,2,2023,9179.82214958064,5.0,62,59253.7518350673,5,32,variable,high,0.07,0.025,high
914,581,2,2021,16613.309461162426,0.25,62,46413.904612685285,8,17,variable,high,0.07,0.025,high
915,120,2,2016,34664.4239118858,0.5,35,24804.81559644748,3,6,variable,high,0.07,0.025,high
916,67,1,2022,5907.842019754866,3.0,73,40275.51027434961,2,29,fixed,low,0.03,0.01,low
917,573,1,2023,4674.01765402238,5.0,40,69558.87754667814,5,2,fixed,low,0.03,0.01,low
918,956,3,2021,22693.06189562338,0.25,28,57045.559098338475,4,34,indexed,medium,0.05,0.015,medium
919,327,2,2018,31494.873640103684,2.0,45,52744.869344008875,9,11,variable,high,0.07,0.025,high
920,920,2,2023,4256.58282268037,5.0,34,70750.3476604023,6,17,variable,high,0.07,0.025,high
921,703,1,2018,24076.89736837177,2.0,30,47433.27702407534,5,10,fixed,low,0.03,0.01,low
922,470,2,2018,25809.99539961692,2.0,47,34811.34779124873,7,17,variable,high,0.07,0.025,high
923,493,3,2023,2000.0,5.0,39,76552.03952652092,9,8,indexed,medium,0.05,0.015,medium
924,701,3,2022,27985.013379072203,3.0,53,62749.5269028229,6,4,indexed,medium,0.05,0.015,medium
925,663,2,2018,28766.058798421793,2.0,69,51304.50140532797,7,23,variable,high,0.07,0.025,high
926,286,3,2022,16882.14426743975,3.0,44,56315.23921108994,6,18,indexed,medium,0.05,0.015,medium
927,956,3,2022,32523.46362298008,3.0,28,57045.559098338475,4,34,indexed,medium,0.05,0.015,medium
928,914,1,2021,31364.555743248453,0.25,45,81123.6827925219,2,17,fixed,low,0.03,0.01,low
929,608,3,2024,21031.179257172047,5.25,50,66317.06899894911,7,36,indexed,medium,0.05,0.015,medium
930,312,2,2020,15485.546096750662,0.25,40,54772.74435346267,8,7,variable,high,0.07,0.025,high
931,309,2,2022,10271.72107417043,3.0,73,56579.46506908751,6,39,variable,high,0.07,0.025,high
932,775,3,2021,19624.364906338087,0.25,58,68578.40796361977,8,11,indexed,medium,0.05,0.015,medium
933,97,2,2019,25697.58919704179,2.5,33,46521.51306540809,2,8,variable,high,0.07,0.025,high
934,965,1,2018,16758.231389593588,2.0,69,57725.22853630722,8,3,fixed,low,0.03,0.01,low
935,113,3,2016,2000.0,0.5,73,64062.98403182415,2,33,indexed,medium,0.05,0.015,medium
936,988,3,2022,32687.138945765706,3.0,66,77156.37683069572,4,37,indexed,medium,0.05,0.015,medium
937,637,3,2023,21902.23221844894,5.0,48,74413.78942388459,7,24,indexed,medium,0.05,0.015,medium
938,456,2,2018,16203.75503323166,2.0,48,77955.15797430312,4,33,variable,high,0.07,0.025,high
939,463,2,2018,28571.583884232885,2.0,59,79174.38856647996,9,3,variable,high,0.07,0.025,high
940,948,3,2019,35246.38596482756,2.5,25,68174.53869949149,8,19,indexed,medium,0.05,0.015,medium
941,132,2,2016,2000.0,0.5,39,41296.6634031343,3,25,variable,high,0.07,0.025,high
942,930,2,2021,24342.636499220716,0.25,55,65941.11542983819,5,30,variable,high,0.07,0.025,high
943,965,3,2019,5733.507891896528,2.5,69,57725.22853630722,8,3,indexed,medium,0.05,0.015,medium
944,929,3,2020,24991.10506798941,0.25,63,95717.42248608233,9,33,indexed,medium,0.05,0.015,medium
945,121,2,2018,21279.27202374579,2.0,58,81333.66217429006,3,13,variable,high,0.07,0.025,high
946,197,3,2022,26357.265264405498,3.0,41,20000.0,9,39,indexed,medium,0.05,0.015,medium
947,806,3,2022,15007.523855053449,3.0,28,86416.95812441414,3,31,indexed,medium,0.05,0.015,medium
948,482,3,2019,2000.0,2.5,26,68063.82421521044,3,23,indexed,medium,0.05,0.015,medium
949,634,3,2020,15496.31808743332,0.25,72,65046.35811461079,3,20,indexed,medium,0.05,0.015,medium
950,794,2,2017,24068.476351397832,1.0,59,20000.0,1,6,variable,high,0.07,0.025,high
951,897,3,2015,30153.923286752233,0.25,46,79678.45362861468,7,19,indexed,medium,0.05,0.015,medium
952,772,1,2023,8281.68699527475,5.0,38,45219.622060020636,4,5,fixed,low,0.03,0.01,low
953,39,3,2023,30270.604268730174,5.0,46,58332.12757742233,1,19,indexed,medium,0.05,0.015,medium
954,566,1,2017,13521.277103534787,1.0,45,109789.22162521388,2,31,fixed,low,0.03,0.01,low
955,512,3,2018,23624.498815945266,2.0,52,78674.80585074675,9,24,indexed,medium,0.05,0.015,medium
956,474,1,2021,14901.060471343673,0.25,36,20000.0,3,11,fixed,low,0.03,0.01,low
957,161,1,2016,21821.70627712102,0.5,42,69769.89344906485,2,9,fixed,low,0.03,0.01,low
958,289,3,2017,28918.776345702747,1.0,60,81483.70784357942,6,23,indexed,medium,0.05,0.015,medium
959,200,3,2020,7729.859227114641,0.25,39,62425.09366207863,2,32,indexed,medium,0.05,0.015,medium
960,788,3,2022,13200.941032531686,3.0,66,50891.64617376929,8,14,indexed,medium,0.05,0.015,medium
961,528,1,2015,21849.625873420868,0.25,69,69621.06582250964,3,7,fixed,low,0.03,0.01,low
962,917,2,2018,44015.83661030352,2.0,55,55876.303987484745,2,13,variable,high,0.07,0.025,high
963,685,2,2015,11368.10287833172,0.25,62,53181.6658781613,3,16,variable,high,0.07,0.025,high
964,503,3,2016,40401.33885996919,0.5,67,62550.84788741021,1,12,indexed,medium,0.05,0.015,medium
965,248,2,2022,40044.23303675171,3.0,62,59253.7518350673,5,32,variable,high,0.07,0.025,high
966,383,2,2020,19026.88849298409,0.25,32,55946.31196325778,4,2,variable,high,0.07,0.025,high
967,218,3,2023,17018.474738000998,5.0,62,71500.66070218036,4,16,indexed,medium,0.05,0.015,medium
968,87,1,2016,13079.348013353083,0.5,70,38858.85664568448,8,35,fixed,low,0.03,0.01,low
969,82,3,2017,19317.974696673307,1.0,50,74084.44578968834,7,17,indexed,medium,0.05,0.015,medium
970,62,2,2023,5932.805674404421,5.0,54,20074.47470257168,8,29,variable,high,0.07,0.025,high
971,799,1,2023,19237.609826794025,5.0,67,53560.1494541281,2,25,fixed,low,0.03,0.01,low
972,500,2,2020,34968.80273850856,0.25,29,40126.37978468517,2,12,variable,high,0.07,0.025,high
973,42,1,2017,13889.149375232824,1.0,71,53706.72765306438,7,16,fixed,low,0.03,0.01,low
974,12,2,2019,17592.75696010949,2.5,49,78414.51025787786,3,28,variable,high,0.07,0.025,high
975,833,3,2016,2988.5952573275827,0.5,36,63661.204407457415,3,35,indexed,medium,0.05,0.015,medium
976,746,2,2021,23740.620881310435,0.25,42,72109.1683364107,4,4,variable,high,0.07,0.025,high
